,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ENSEMBL,symbol
ENSMUSG00000000838,1765.32784820498,-0.0340254924162561,0.0481519793563733,-0.706627076831735,0.479798257722853,0.710946862665784,ENSMUSG00000000838,Fmr1
ENSMUSG00000000876,669.72087188852,-0.00318622951465854,0.0786520250289709,-0.0405104574673686,0.967686170033152,0.987979657880458,ENSMUSG00000000876,Pxmp4
ENSMUSG00000000881,122.565066016685,0.0181300190607939,0.167576957505091,0.10818921247119,0.913845601928459,0.967796696821672,ENSMUSG00000000881,Dlg3
ENSMUSG00000000889,0,NA,NA,NA,NA,NA,ENSMUSG00000000889,Dbh
ENSMUSG00000000915,1698.87167022999,-0.495520241751693,0.0485968636214145,-10.1965477774853,2.05445617465224e-24,1.39767727157444e-22,ENSMUSG00000000915,Hip1r
ENSMUSG00000000916,263.845194251881,-0.103353681454451,0.111409319707326,-0.927693317991373,0.353566675570913,0.601223396365418,ENSMUSG00000000916,Nsun5
ENSMUSG00000000938,21.8051944668436,-0.0250448289798263,0.397840769192995,-0.0629518916088685,0.949804813223838,0.98283985786345,ENSMUSG00000000938,Hoxa10
ENSMUSG00000000942,10.8939621133969,-0.656218093383684,0.557223043176717,-1.17765785428147,0.238933035304435,0.473414412705459,ENSMUSG00000000942,Hoxa4
ENSMUSG00000000948,0.980966778517955,2.45648846038775,2.20244074900781,1.11534826146601,0.264701211606052,NA,ENSMUSG00000000948,NA
ENSMUSG00000001016,2114.14941565629,0.143496994099706,0.0608453085733695,2.35839044068076,0.018354376791557,0.0763513796240022,ENSMUSG00000001016,Ilf2
ENSMUSG00000001017,2909.30404914062,0.00858005239618187,0.0403195409429194,0.212801341372629,0.831481917443419,0.931307224635613,ENSMUSG00000001017,Chtop
ENSMUSG00000001018,939.255234137658,0.197717648291916,0.064083880957926,3.08529454421973,0.00203350662876588,0.0126490261141377,ENSMUSG00000001018,Snapin
ENSMUSG00000001020,1.23383267085802,0,2.13144593891706,0,1,NA,ENSMUSG00000001020,S100a4
ENSMUSG00000001021,1.25019179716384,-1.80624731171224,1.93460348504613,-0.933652464535477,0.350483192862772,NA,ENSMUSG00000001021,S100a3
ENSMUSG00000001023,3.78667414703062,-1.12217196138805,1.02806443482616,-1.0915385489216,0.275035979139913,0.515558954011692,ENSMUSG00000001023,S100a5
ENSMUSG00000001025,7125.53208407643,-0.0794160519438314,0.0460772062808945,-1.72354312150996,0.0847903541892199,0.241459677058293,ENSMUSG00000001025,S100a6
ENSMUSG00000001052,1248.97512242218,0.125126029799152,0.0576082608215318,2.17201540221442,0.0298545011858025,0.111038695757785,ENSMUSG00000001052,Sec24b
ENSMUSG00000001082,2098.15212584606,0.108418733774018,0.0515340162036031,2.10382853425729,0.0353934067786507,0.126677313408261,ENSMUSG00000001082,Mfsd10
ENSMUSG00000001089,333.330510505249,0.614447009807127,0.111190175285949,5.52609084594883,3.27444624966362e-08,6.01940757384972e-07,ENSMUSG00000001089,Luzp1
ENSMUSG00000001098,951.363813525255,-0.016246416549005,0.0619375374755685,-0.262303236634383,0.79308766689297,0.911579662783888,ENSMUSG00000001098,Kctd10
ENSMUSG00000001127,1811.77231547217,0.188741589762272,0.056723524422626,3.32739532113746,0.000876619171176147,0.00624916636878045,ENSMUSG00000001127,Araf
ENSMUSG00000001128,4502.54136112243,-0.106609701064391,0.0375214481177404,-2.84130028057167,0.00449299845901565,0.024496551845475,ENSMUSG00000001128,Cfp
ENSMUSG00000001131,62.1702283601837,-0.343619808721639,0.242221200214859,-1.41861987479558,0.156009868345062,0.363322173180953,ENSMUSG00000001131,Timp1
ENSMUSG00000001134,65.8167806955629,0.111775897406844,0.234501975802861,0.476652262839825,0.633609761116369,0.82013308405175,ENSMUSG00000001134,Uxt
ENSMUSG00000001138,623.478506904768,-0.0454639551993429,0.0752560104289563,-0.60412390904328,0.545761264782142,0.761650351755405,ENSMUSG00000001138,Cnnm3
ENSMUSG00000001143,837.619677787585,-0.144872553089346,0.0739093640912264,-1.96013799970636,0.0499796628113516,0.164004666422362,ENSMUSG00000001143,Lman2l
ENSMUSG00000001156,6404.73030327745,0.151084004934844,0.0397701754377192,3.79892729342983,0.000145323712820928,0.00129710421360829,ENSMUSG00000001156,Mxd1
ENSMUSG00000001157,606.809001970305,0.00831678083579992,0.085059433353517,0.0977761138054424,0.922110074905026,0.971012517411493,ENSMUSG00000001157,Gmcl1
ENSMUSG00000001158,613.202120086137,0.0181380650833577,0.0745447214095585,0.24331790018645,0.807759138664884,0.919989316908067,ENSMUSG00000001158,Snrnp27
ENSMUSG00000001166,47.4525828053644,0.129068962151006,0.263136684455323,0.49050159014571,0.623779004867279,0.813157849166564,ENSMUSG00000001166,Oas1c
ENSMUSG00000001168,0.477290311557922,1.40722970613084,2.66807341572577,0.527432902646739,0.597892999766295,NA,ENSMUSG00000001168,Oas1h
ENSMUSG00000001173,1268.20509726488,0.248224283129353,0.0578870053606883,4.28808299173004,1.80221761133969e-05,0.000205967727010251,ENSMUSG00000001173,Ocrl
ENSMUSG00000001247,157.675969226012,-0.0235859380300653,0.179755985751566,-0.131210863056669,0.895608502777703,0.960295043931417,ENSMUSG00000001247,Lsr
ENSMUSG00000001248,2161.85944937347,-0.107332075174858,0.0534850607627712,-2.00676737848202,0.0447744378649741,0.150877980949055,ENSMUSG00000001248,Gramd1a
ENSMUSG00000001249,61.5953911914085,-1.4752728460514,0.263463576784068,-5.59953244413939,2.14930706776927e-08,4.06346018939311e-07,ENSMUSG00000001249,Hpn
ENSMUSG00000001260,0,NA,NA,NA,NA,NA,ENSMUSG00000001260,Gabrg1
ENSMUSG00000001305,648.466196749425,0.119410558995862,0.0826638457679806,1.44453186137772,0.148589424035987,0.353083779887494,ENSMUSG00000001305,Rrp15
ENSMUSG00000001333,3.75803540096067,0.624431955261891,1.04001303484532,0.600407816383536,0.548234479852045,0.762833465975134,ENSMUSG00000001333,Sync
ENSMUSG00000001334,1.9563984679936,-2.63039421874331,1.47892127632861,-1.77858974703049,0.0753070462686122,NA,ENSMUSG00000001334,Fndc5
ENSMUSG00000001376,675.749048909605,0.00791358593880424,0.0759909780286456,0.104138493069811,0.917059443859991,0.968734521164833,ENSMUSG00000001376,Vps50
ENSMUSG00000001403,3040.33660373004,0.0221808476871034,0.0409797183514619,0.541264034488225,0.588325606413753,0.78893888552147,ENSMUSG00000001403,Ube2c
ENSMUSG00000001415,2459.14460741275,0.0498996295494121,0.0512635759355599,0.973393459951715,0.330357788096933,0.578259985647792,ENSMUSG00000001415,Smg5
ENSMUSG00000001416,4193.57955775854,0.0842660374570943,0.0372750743390322,2.26065377336769,0.0237807050994269,0.0934782948403314,ENSMUSG00000001416,Cct3
ENSMUSG00000001418,2131.40050323614,0.0801447281364163,0.0432863019644186,1.85150323541834,0.0640971897160109,0.197081750585884,ENSMUSG00000001418,Glmp
ENSMUSG00000001419,1770.05044689335,0.0262761030229059,0.0605322349177168,0.434084468525304,0.66422710355886,0.839761506385329,ENSMUSG00000001419,Mef2d
ENSMUSG00000001420,34.5705378684831,-0.236593488712122,0.316019726509808,-0.7486668358495,0.454058037322067,0.691044819880687,ENSMUSG00000001420,Tmem79
ENSMUSG00000001424,4363.4510584614,0.0300721740331383,0.0442283072608715,0.679930476555747,0.496548483206436,0.722617297440391,ENSMUSG00000001424,Snd1
ENSMUSG00000001467,1981.12460329932,0.133228886968841,0.050781988898903,2.62354606146037,0.00870196776645154,0.0423100740023305,ENSMUSG00000001467,Cyp51
ENSMUSG00000001517,1488.08979333507,0.154044030444902,0.0548914943982427,2.80633697686018,0.00501082603194831,0.0268403824649928,ENSMUSG00000001517,Foxm1
ENSMUSG00000001518,245.479157621532,0.449893814710396,0.118536748789233,3.79539526185537,0.000147408417572535,0.00131164647561967,ENSMUSG00000001518,Itfg2
ENSMUSG00000001520,18.7353143493421,0.405516722349273,0.435857195274564,0.93038895937882,0.352169732882181,0.599201751103199,ENSMUSG00000001520,Nrip2
ENSMUSG00000001521,62.8407337024903,-0.45134762318411,0.224739121638542,-2.00831799952494,0.0446095103738858,0.150439566600458,ENSMUSG00000001521,Tulp3
ENSMUSG00000001566,0,NA,NA,NA,NA,NA,ENSMUSG00000001566,Mnx1
ENSMUSG00000001569,864.962960442694,0.0613203932784074,0.0641752315834457,0.955514951257695,0.339317348107383,0.58569064320824,ENSMUSG00000001569,Nom1
ENSMUSG00000001604,2.40388286556895,-4.15562818619076,1.55253379016432,-2.67667487337003,0.00743567512032128,NA,ENSMUSG00000001604,Tcea3
ENSMUSG00000001622,0,NA,NA,NA,NA,NA,ENSMUSG00000001622,Csn3
ENSMUSG00000001630,176.124870738027,-0.247053498938077,0.140357585381921,-1.76017205102119,0.0783786392723327,0.228626415703226,ENSMUSG00000001630,Stk38l
ENSMUSG00000001632,2383.00129261072,0.12075474036186,0.045766610422534,2.6384899219542,0.00832761755960202,0.0409275402246652,ENSMUSG00000001632,Brpf1
ENSMUSG00000001642,957.170180357315,0.163365626628594,0.0662583542626365,2.46558533556449,0.0136789587495214,0.0604842393018757,ENSMUSG00000001642,Akr1b3
ENSMUSG00000001674,927.187918467328,0.101089430863249,0.0685003917140399,1.47574967578659,0.140011104937874,0.339897709093351,ENSMUSG00000001674,Ddx18
ENSMUSG00000001687,1600.67265426419,-0.44438620820912,0.0579311122778373,-7.67094210236888,1.70737608093115e-14,6.33121430868888e-13,ENSMUSG00000001687,Ubl3
ENSMUSG00000001739,782.603884460027,0.113509232644621,0.0710892032451862,1.59671549916137,0.11032913916386,0.289462527414594,ENSMUSG00000001739,Cldn15
ENSMUSG00000001741,911.195805923283,-0.114037288929499,0.0690917645090543,-1.650519273025,0.098836774724648,0.268537652082062,ENSMUSG00000001741,Il16
ENSMUSG00000001761,462.723467430953,0.192381608396202,0.0860214285575354,2.23643819478687,0.0253230815698066,0.0982008190139716,ENSMUSG00000001761,Smo
ENSMUSG00000001763,169.317814726124,-3.256481400815,0.183125605513504,-17.7827747882852,9.61036994802474e-71,2.12906657310087e-68,ENSMUSG00000001763,Tspan33
ENSMUSG00000001767,1073.97235659653,0.0581028354375947,0.0616054239876163,0.943144802465353,0.345606842123193,0.591576716436701,ENSMUSG00000001767,Crnkl1
ENSMUSG00000001768,690.701122833838,-0.904731887296271,0.0883574192049756,-10.2394557857946,1.31976626449639e-24,9.12222442019904e-23,ENSMUSG00000001768,Rin2
ENSMUSG00000001773,0,NA,NA,NA,NA,NA,ENSMUSG00000001773,Folh1
ENSMUSG00000001794,6223.86610413316,0.00753982984914152,0.0418000240663998,0.180378600671722,0.856855352966381,0.940570480196866,ENSMUSG00000001794,Capns1
ENSMUSG00000001802,1.00387150854161,1.49212192893123,2.07717055659958,0.718343481323894,0.47254552628595,NA,ENSMUSG00000001802,Lrp3
ENSMUSG00000001815,0.1581569204699,0,4.40746334313912,0,1,NA,ENSMUSG00000001815,Evx2
ENSMUSG00000001819,0,NA,NA,NA,NA,NA,ENSMUSG00000001819,Hoxd13
ENSMUSG00000001823,0,NA,NA,NA,NA,NA,ENSMUSG00000001823,Hoxd12
ENSMUSG00000001827,1.84141471098847,0.364365096646144,1.3083998564503,0.278481455687919,0.780642798466088,NA,ENSMUSG00000001827,Folr1
ENSMUSG00000001829,762.145136754005,0.239878246084625,0.0727141257371429,3.29892223351168,0.00097056794901335,0.00681764803209377,ENSMUSG00000001829,Clpb
ENSMUSG00000001844,635.305663738106,0.0181617484893365,0.0805544861859567,0.225459181099,0.82162207665962,0.926738217015551,ENSMUSG00000001844,Zdhhc4
ENSMUSG00000001847,6350.36692639688,0.0263418354215186,0.0342941107258922,0.768115424600599,0.442418613885783,0.681007807584744,ENSMUSG00000001847,Rac1
ENSMUSG00000001855,1649.14087520281,0.124193632720132,0.0603008048265579,2.05956841002948,0.0394398187985991,0.13729251991132,ENSMUSG00000001855,Nup214
ENSMUSG00000001864,16.528983177896,0.642200855713247,0.518540382904937,1.23847799879258,0.215538875017828,0.446049312611745,ENSMUSG00000001864,Aif1l
